section,strat_m,d13C,d18O,unit,lithology,location,northing,easting,87Sr/86Sr,Sr_ppm,Mn/Sr,Rb/Sr,carb_perc
F723,32,2.2,-4.03,,,Tsagaan Gorge,N46 49'01.12,"E95 49'06.3""",,,,,
F723,33,1.81,-3.87,,,Tsagaan Gorge,N46 49'01.13,"E95 49'06.3""",,,,,
F723,34,1.39,-4.09,,,Tsagaan Gorge,N46 49'01.14,"E95 49'06.3""",,,,,
F723,35,1.52,-4.29,,,Tsagaan Gorge,N46 49'01.15,"E95 49'06.3""",,,,,
F723,36,1.24,-3.6,,,Tsagaan Gorge,N46 49'01.16,"E95 49'06.3""",,,,,
F723,37,1.66,-4.1,,,Tsagaan Gorge,N46 49'01.17,"E95 49'06.3""",,,,,
F723,38,0.98,-4.14,,,Tsagaan Gorge,N46 49'01.18,"E95 49'06.3""",,,,,
F723,39,0.34,-4.46,,,Tsagaan Gorge,N46 49'01.19,"E95 49'06.3""",,,,,
F723,41,-0.78,-3.32,,,Tsagaan Gorge,N46 49'01.20,"E95 49'06.3""",,,,,
F723,43,-0.69,-4.69,,,Tsagaan Gorge,N46 49'01.21,"E95 49'06.3""",,,,,
F723,45,-1.69,-3.71,,,Tsagaan Gorge,N46 49'01.22,"E95 49'06.3""",,,,,
F723,47,-1.15,-12.35,,,Tsagaan Gorge,N46 49'01.23,"E95 49'06.3""",,,,,
F723,49,-1.81,-10.52,,,Tsagaan Gorge,N46 49'01.24,"E95 49'06.3""",,,,,
F723,51,-1.37,-10.76,,,Tsagaan Gorge,N46 49'01.25,"E95 49'06.3""",,,,,
F723,53,-2.3,-11.78,,,Tsagaan Gorge,N46 49'01.26,"E95 49'06.3""",,,,,
F723,55,1.04,-6.3,,,Tsagaan Gorge,N46 49'01.27,"E95 49'06.3""",,,,,
F723,57,1.17,-6.43,,,Tsagaan Gorge,N46 49'01.28,"E95 49'06.3""",,,,,
F723,59,0.95,-6.41,,,Tsagaan Gorge,N46 49'01.29,"E95 49'06.3""",,,,,
F723,61,1.76,-6.36,,,Tsagaan Gorge,N46 49'01.30,"E95 49'06.3""",,,,,
F723,63,-0.39,-5.79,,,Tsagaan Gorge,N46 49'01.31,"E95 49'06.3""",,,,,
F723,65,-1.37,-6.22,,,Tsagaan Gorge,N46 49'01.32,"E95 49'06.3""",,,,,
F723,67,-1.46,-5.94,,,Tsagaan Gorge,N46 49'01.33,"E95 49'06.3""",,,,,
F723,71,-0.91,-2.49,,,Tsagaan Gorge,N46 49'01.34,"E95 49'06.3""",,,,,
F723,73,-0.39,-1.75,,,Tsagaan Gorge,N46 49'01.35,"E95 49'06.3""",,,,,
F723,75,0.45,-2.59,,,Tsagaan Gorge,N46 49'01.36,"E95 49'06.3""",,,,,
F723,77,1.11,-2.15,,,Tsagaan Gorge,N46 49'01.37,"E95 49'06.3""",,,,,
F723,79,1.85,-3.82,,,Tsagaan Gorge,N46 49'01.38,"E95 49'06.3""",,,,,
F723,81,2.48,-3.7,,,Tsagaan Gorge,N46 49'01.39,"E95 49'06.3""",,,,,
F864,79,7.74,-7.28,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,81,7,-8.21,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,83,7.04,-8.7,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,85,6.48,-11.42,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,87,6.36,-15.11,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,89,6.19,-12.94,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,95,5.6,-9.12,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,97,6.29,-9.18,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,99,4.58,-15.03,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,101,5.68,-8.23,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,103,6.25,-10.69,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,105,6.74,-15.1,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,107,4.33,-14.03,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,109,6.41,-9.26,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,111,5.23,-13.98,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,113,6.12,-8.38,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,115,3.09,-9.5,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,117,2.78,-9.11,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,119,2.09,-7.19,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,121,1.69,-7.98,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,123,1.32,-7.87,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,125,1.65,-9.33,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,127,1.35,-7.26,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,129,0.02,-8.76,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,131,-0.88,-24.67,T2,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,132,-3.52,-13.92,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,136,-5.39,-10.45,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,137,-5.38,-11.2,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,138,-6.21,-9.24,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,139,-6.01,-9.66,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,140,-5.79,-8.2,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,141,-4.19,-15.35,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,142,-4.44,-12.55,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,143,-3.13,-15.66,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,144,-4.13,-12.98,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,145,-5.73,-8.63,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,146,-5.09,-11.87,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,149,-5.23,-11.12,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,150,-5.98,-8.2,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,151,-4.77,-12.73,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,152,-5.32,-8.29,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,153,-5.05,-18.97,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,154,-4.55,-6.92,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,155,-4.01,-7.88,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,156,-3.71,-8.9,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,157,-3.25,-11.07,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,158,-2.89,-9.44,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,159,-3.22,-7.83,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,160,-2.29,-10.37,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,161,-2.51,-9.43,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,162,-1.8,-13.12,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,163,-1.1,-15.92,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,164,-1.29,-14.89,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,167,-1.78,-13.45,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,168,-1.82,-15.23,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,169,-2.29,-10.53,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,170,-0.47,-18.11,T3,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,171,5.75,-11.06,T4,l,Taishir,N46 40.162',"E95 34.032""",,,,,
F864,0,8.3828,-6.075570403,T2,l,Taishir,,,,,,,
F864,2,7.7298,-8.595738679,T2,l,Taishir,,,,,,,
F864,4,8.7478,-3.451467459,T2,l,Taishir,,,,,,,
F864,6,8.1788,-4.566043059,T2,l,Taishir,,,,,,,
F864,8,8.0068,-7.05552586,T2,l,Taishir,,,,,,,
F864,10,8.1338,-5.017416481,T2,l,Taishir,,,,,,,
F864,12,8.5318,-7.195095273,T2,l,Taishir,,,,,,,
F864,14,8.3638,-3.700910666,T2,l,Taishir,,,,,,,
F864,16,8.6478,-3.225780747,T2,l,Taishir,,,,,,,
F864,18,8.0358,-5.932041574,T2,l,Taishir,,,,,,,
F864,20,8.3668,-4.024592923,T2,l,Taishir,,,,,,,
F864,22,7.2318,-6.323033902,T2,l,Taishir,,,,,,,
F864,24,7.1188,-3.697941104,T2,l,Taishir,,,,,,,
F864,26,7.6658,-6.512096016,T2,l,Taishir,,,,,,,
F864,28,7.2908,-4.509621381,T2,l,Taishir,,,,,,,
F864,30,8.9648,-3.306948775,T2,l,Taishir,,,,,,,
F864,32,7.0944,-8.077847068,T2,l,Taishir,,,,,,,
F864,34,7.9674,-5.79722346,T2,l,Taishir,,,,,,,
F864,36,4.7484,-17.07957931,T2,l,Taishir,,,,,,,
F864,38,7.6004,-8.569804504,T2,l,Taishir,,,,,,,
F864,42,7.1254,-8.281756991,T2,l,Taishir,,,,,,,
F864,44,8.5434,-5.697248206,T2,l,Taishir,,,,,,,
F864,46,8.5094,-8.525261074,T2,l,Taishir,,,,,,,
F864,48,8.6664,-6.710858698,T2,l,Taishir,,,,,,,
F864,50,9.0574,-5.7576293,T2,l,Taishir,,,,,,,
F864,52,8.1664,-7.736347439,T2,l,Taishir,,,,,,,
F864,54,8.4634,-6.054585499,T2,l,Taishir,,,,,,,
F864,56,8.6864,-5.687349666,T2,l,Taishir,,,,,,,
F864,58,7.9744,-7.268146498,T2,l,Taishir,,,,,,,
F864,60,8.0224,-7.151343727,T2,l,Taishir,,,,,,,
F864,62,7.9924,-7.059287305,T2,l,Taishir,,,,,,,
F864,64,8.1404,-6.721747092,T2,l,Taishir,,,,,,,
F864,67,3.6114,-17.11125464,T2,l,Taishir,,,,,,,
F864,69,6.4024,-8.908334571,T2,l,Taishir,,,,,,,
F864,71,6.2644,-9.759609008,T2,l,Taishir,,,,,,,
F864,73,7.0914,-10.99791636,T2,l,Taishir,,,,,,,
F864,75,7.4164,-8.481707498,T2,l,Taishir,,,,,,,
F864,77,8.8204,-7.417614452,T2,l,Taishir,,,,,,,
F864,79,8.1444,-7.218653799,T2,l,Taishir,,,,,,,
F863,104,6.680285714,-8.46872627,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,108,6.746285714,-9.367513699,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,112,6.731285714,-9.909953689,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,117.5,7.180285714,-8.113368685,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,122,8.022285714,-5.983202885,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,126,6.770285714,-8.501391452,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,130,7.396285714,-7.517476579,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,134,7.820285714,-9.531829462,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,138,8.066285714,-7.045316223,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,142,5.740285714,-18.20295047,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,146,7.307285714,-8.076744087,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,150,8.441285714,-5.515991798,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,154,8.102285714,-5.942618871,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,158,8.087285714,-6.529602291,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,162,8.466285714,-9.881247923,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,166,8.544285714,-8.49842189,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,170,8.386285714,-7.391765122,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,174,7.423285714,-6.595922509,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,178,8.587285714,-5.889166755,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,182,9.230285714,-5.552616396,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,32,7.0944,-8.077847068,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,34,7.9674,-5.79722346,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,36,4.7484,-17.07957931,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,38,7.6004,-8.569804504,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,42,7.1254,-8.281756991,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,44,8.5434,-5.697248206,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,46,8.5094,-8.525261074,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,48,8.6664,-6.710858698,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,50,9.0574,-5.7576293,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,52,8.1664,-7.736347439,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,54,8.4634,-6.054585499,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,56,8.6864,-5.687349666,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,58,7.9744,-7.268146498,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,60,8.0224,-7.151343727,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,62,7.9924,-7.059287305,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,64,8.1404,-6.721747092,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,67,3.6114,-17.11125464,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,69,6.4024,-8.908334571,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,71,6.2644,-9.759609008,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,73,7.0914,-10.99791636,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,75,7.4164,-8.481707498,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,77,8.8204,-7.417614452,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,79,8.1444,-7.218653799,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,79,7.738428571,-7.27807332,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,81,7.000428571,-8.209525931,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,83,7.036428571,-8.701483367,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,85,6.475428571,-11.41764273,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,87,6.362428571,-15.10880829,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,89,6.194428571,-12.93508891,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,95,5.598428571,-9.118211899,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,97,6.286428571,-9.177603139,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,99,4.584428571,-15.02566055,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,101,5.684428571,-8.233282427,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,103,6.247428571,-10.69010005,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,105,6.740428571,-15.10088945,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,107,4.327428571,-14.02689787,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,109,6.407428571,-9.258771167,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,111,5.228428571,-13.98037473,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,113,6.117428571,-8.380770672,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,115,3.086428571,-9.501285396,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,117,2.780428571,-9.112272775,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,119,2.088428571,-7.187006752,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,121,1.690428571,-7.983839219,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,123,1.321428571,-7.87495528,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,125,1.648428571,-9.325091385,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,127,1.353428571,-7.26322551,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,129,0.020428571,-8.761864461,T2,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,131,-0.879571429,-24.6727776,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,132,-3.516571429,-13.91603422,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,136,-5.386571429,-10.44659596,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,137,-5.384571429,-11.20284442,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,138,-6.207571429,-9.237984233,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,139,-6.005571429,-9.656692474,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,140,-5.790571429,-8.195667975,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,141,-4.188571429,-15.35132252,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,142,-4.441571429,-12.55201541,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,143,-3.133571429,-15.66411638,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,144,-4.128571429,-12.98458161,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,145,-5.734571429,-8.633183441,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,146,-5.091428571,-11.87255135,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,149,-5.225428571,-11.11531304,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,150,-5.979428571,-8.200193022,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,151,-4.765428571,-12.72976491,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,152,-5.318428571,-8.292249443,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,153,-5.052428571,-18.97475377,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,154,-4.552428571,-6.916352388,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,155,-4.009428571,-7.881460035,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,156,-3.711428571,-8.902989359,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,157,-3.252428571,-11.07274932,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,158,-2.894428571,-9.436520663,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,159,-3.217428571,-7.833947043,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,160,-2.285428571,-10.37490225,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,161,-2.512428571,-9.434540955,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,162,-1.804428571,-13.11976738,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,163,-1.098428571,-15.91709478,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,164,-1.286428571,-14.88566691,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,167,-1.777428571,-13.45235833,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,168,-1.820428571,-15.23310567,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,169,-2.294428571,-10.53426875,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,170,-0.471428571,-18.1135808,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F863,171,5.749571429,-11.05790151,T3,l,Taishir,N46 40.488',"E95 34.163""",,,,,
F865,0,-5.96,-7.07,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,1,-6.83,-8.84,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,2,-6.24,-10.76,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,3,-6.43,-7.4,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,4,-5.77,-10.03,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,5,-6.07,-7.15,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,6,-5.63,-7.47,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,7,-5.76,-6.48,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,8,-6.4,-7.23,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,9,-6.17,-8.27,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,10,-6.6,-7.03,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,11,-6.49,-7.65,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,12,-5.94,-7.06,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,15,-4.13,-6.56,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,16,-4.23,-6.79,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,20,-5.18,-6.94,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,21,-4.57,-6.89,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,22,-4.45,-7.47,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,23,-4.15,-6.3,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,24,-3.64,-7.47,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,25,-3.49,-7.42,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,26,-3.08,-7.55,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,27,-3.16,-6.99,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,28,-2.64,-6.41,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,29,-2.83,-11.16,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,30,-3.01,-11,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,31,-1.03,-13.69,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,32,-2.6,-10.69,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,33,-1.77,-10.28,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F865,34,-1.98,-14.26,T3,l,Taishir,N46 39.754',E96 34.333',,,,,
F875,0.1,6.5,-6.13,T3,d,S. Khukh Davaa,N47 01.773',E95 26.198',,,,,
F875,1,6.1,-2.63,T3,d,S. Khukh Davaa,N47 01.773',E95 26.198',,,,,
F875,2,5.1,-2.51,T3,d,S. Khukh Davaa,N47 01.773',E95 26.198',,,,,
F875,3,4.94,-6.54,T3,d,S. Khukh Davaa,N47 01.773',E95 26.198',,,,,
F875,4,5.72,-3.02,T3,d,S. Khukh Davaa,N47 01.773',E95 26.198',,,,,
F875,5,5.29,-4.01,T3,d,S. Khukh Davaa,N47 01.773',E95 26.198',,,,,
F949,0.1,-2.1,-14.78,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,0.6,-1.94,-12.4,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',0.706727,2363.460331,0.112518884,0.000250637,
F949,1,-2.39,-10.62,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,2,-1.45,-10.09,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,3,-0.63,-11.21,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',0.706814,1325.978842,0.11182714,0.000409472,
F949,4,-0.38,-11.06,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,5,-0.2,-8.73,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,6,0.49,-12.32,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,7,0.52,-12.15,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,8,0.23,-12.15,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',0.706904,1280.744685,0.033621345,0.000587068,
F949,9,-0.87,-13.57,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,13,2,-4.7,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,15,2.07,-10.95,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,16,2.52,-13.08,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,18,2.73,-12.08,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',0.707367,1198.418017,0.219054888,0.001054651,
F949,19,2.52,-11.92,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,21,2.7,-9.46,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,22,1.86,-10.65,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,23,3.27,-10.27,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,24,2.71,-10.17,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,27,1.67,-10.64,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,29,3.76,-12.21,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',0.707265,2916.259201,0.042083534,0.000191654,
F949,31,2.1,-8.32,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,33,2.96,-9.05,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,36,3.14,-10.4,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,37,3.23,-10.4,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,39,2.04,-11.65,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,44,2.52,-12.49,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,45,1.26,-10.79,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,47,1.94,-13.05,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',0.707286,3573.989247,0.036956624,0.0001924,
F949,48,2.43,-11.58,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,49,4.04,-7.13,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,50,4.87,-4.07,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,51,2.62,-9.82,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,52,2.2,-12.3,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,53,3.19,-10.34,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
F949,54,4.57,-10.43,T1,l,Uliastai Gorge,N47 49.492',E95 49.327',,,,,
